"username","gender","deg","betweeness","job_cat_simplified","year"
"ID6","female",5,0,"Research Assistant / Associate",2022
"ID9","male",0,0,"Research Assistant / Associate",2022
"ID10","female",8,290.34683436635,"Senior Lecturer / Reader",2022
"ID12","male",24,693.222100602412,"Senior Lecturer / Reader",2022
"ID13","male",6,1177.38692777252,"Other",2022
"ID16","female",20,895.06981039582,"Professor",2022
"ID18","male",2,0,"Research Fellow",2022
"ID20","female",3,0,"Research Assistant / Associate",2022
"ID21","female",11,187.234879208266,"Lecturer",2022
"ID24","female",16,770.580650576633,"Professor",2022
"ID25","female",1,0,"Research Fellow",2022
"ID26","male",10,181.685424921838,"Senior Lecturer / Reader",2022
"ID27","male",0,0,"Research Fellow",2022
"ID29","female",6,238.580101672178,"Senior Lecturer / Reader",2022
"ID31","male",3,0,"Other",2022
"ID32","female",4,500,"Other",2022
"ID33","male",35,8671.82338373877,"Professor",2022
"ID34","female",1,0,"Research Assistant / Associate",2022
"ID35","male",1,0,"Research Assistant / Associate",2022
"ID38","female",3,0,"Other",2022
"ID39","female",3,57.8347597620817,"Other",2022
"ID42","female",4,0,"Research Assistant / Associate",2022
"ID43","male",3,20.7449716949717,"Other",2022
"ID44","male",1,0,"Research Assistant / Associate",2022
"ID46","female",2,0,"Other",2022
"ID48","female",5,96.4487725746738,"Research Fellow",2022
"ID49","male",3,124,"Research Fellow",2022
"ID52","male",3,0,"Student",2022
"ID54","male",0,0,"Research Assistant / Associate",2022
"ID55","male",4,0,"Research Assistant / Associate",2022
"ID56","male",11,64.5184591122672,"Senior Lecturer / Reader",2022
"ID57","female",21,875.319475590899,"Research Assistant / Associate",2022
"ID59","female",5,67.2573032356616,"Senior Lecturer / Reader",2022
"ID61","male",14,996.272532305026,"Lecturer",2022
"ID62","female",1,0,"Research Assistant / Associate",2022
"ID63","male",6,3355.13126129391,"Professor",2022
"ID64","male",0,0,"Research Fellow",2022
"ID71","female",13,19.3266115956905,"Other",2022
"ID74","male",2,0,"Other",2022
"ID78","female",12,366.079834592997,"Research Fellow",2022
"ID81","male",1,0,"Research Assistant / Associate",2022
"ID82","female",0,0,"Other",2022
"ID83","male",5,251,"Professor",2022
"ID84","female",5,81.4982346681948,"Research Assistant / Associate",2022
"ID85","male",1,0,"Research Assistant / Associate",2022
"ID86","male",1,0,"Other",2022
"ID88","female",0,0,"Lecturer",2022
"ID89","female",4,0,"Research Fellow",2022
"ID90","male",3,0,"Research Assistant / Associate",2022
"ID91","male",14,521.360589454452,"Professor",2022
"ID93","female",3,0,"Research Assistant / Associate",2022
"ID94","female",0,0,"Other",2022
"ID96","female",2,0,"Other",2022
"ID99","male",3,55.2054220512707,"Research Assistant / Associate",2022
"ID100","female",1,0,"Other",2022
"ID101","male",0,0,"Other",2022
"ID102","male",9,165.333333333333,"Other",2022
"ID103","male",1,0,"Research Assistant / Associate",2022
"ID104","female",6,2.50282485789065,"Other",2022
"ID105","female",10,956.942092655744,"Senior Lecturer / Reader",2022
"ID106","female",13,19.3266115956905,"Professor",2022
"ID107","male",17,712.547590265821,"Research Assistant / Associate",2022
"ID108","male",6,251,"Professor",2022
"ID109","female",9,0,"Research Fellow",2022
"ID110","female",0,0,"Research Fellow",2022
"ID111","male",8,4.07441338854382,"Senior Lecturer / Reader",2022
"ID112","male",2,0,"Other",2022
"ID113","male",3,0,"Research Assistant / Associate",2022
"ID114","male",2,251,"Research Fellow",2022
"ID115","female",16,1540.80093769751,"Senior Lecturer / Reader",2022
"ID116","male",7,231.161404069076,"Research Fellow",2022
"ID117","male",7,71.6139252518009,"Senior Lecturer / Reader",2022
"ID119","male",21,4960.4473663639,"Research Assistant / Associate",2022
"ID120","male",11,523.867239832993,"Research Fellow",2022
"ID121","male",2,0,"Research Assistant / Associate",2022
"ID122","male",2,0,"Research Assistant / Associate",2022
"ID125","male",1,0,"Research Assistant / Associate",2022
"ID126","female",4,0,"Other",2022
"ID129","male",7,1090.64448359922,"Other",2022
"ID130","male",0,0,"Research Fellow",2022
"ID131","female",8,697.690709628864,"Other",2022
"ID132","male",11,0,"Research Assistant / Associate",2022
"ID133","female",4,0,"Lecturer",2022
"ID134","female",0,0,"Lecturer",2022
"ID139","male",5,61.4857712543429,"Research Assistant / Associate",2022
"ID141","male",9,58.829541131662,"Senior Lecturer / Reader",2022
"ID142","female",5,125,"Other",2022
"ID145","male",0,0,"Professor",2022
"ID147","female",4,0,"Research Fellow",2022
"ID150","female",2,156.348472524035,"Other",2022
"ID152","female",0,0,"Lecturer",2022
"ID154","male",24,2268.30152606789,"Professor",2022
"ID155","female",3,0,"Other",2022
"ID156","female",2,0,"Research Assistant / Associate",2022
"ID157","female",3,124.066666666667,"Research Fellow",2022
"ID158","female",1,0,"Research Fellow",2022
"ID159","female",16,1004.23298402042,"Senior Lecturer / Reader",2022
"ID160","female",2,0,"Research Fellow",2022
"ID161","female",3,0,"Other",2022
"ID162","male",14,2943.16500168646,"Senior Lecturer / Reader",2022
"ID163","male",0,0,"Other",2022
"ID165","female",0,0,"Lecturer",2022
"ID166","male",29,3915.69679679734,"Professor",2022
"ID168","male",9,233.74091203221,"Senior Lecturer / Reader",2022
"ID169","male",1,0,"Senior Lecturer / Reader",2022
"ID170","male",0,0,"Research Fellow",2022
"ID171","male",16,2180.69430908403,"Professor",2022
"ID172","male",5,251,"Senior Lecturer / Reader",2022
"ID173","female",2,0,"Research Assistant / Associate",2022
"ID175","male",4,0,"Other",2022
"ID176","male",2,0,"Research Assistant / Associate",2022
"ID177","male",4,9.41216669689155,"Senior Lecturer / Reader",2022
"ID178","male",3,0,"Research Fellow",2022
"ID180","male",14,219.425697717718,"Research Assistant / Associate",2022
"ID183","male",7,0,"Other",2022
"ID185","male",8,73.4106754222611,"Other",2022
"ID186","male",12,83.8717842593423,"Research Fellow",2022
"ID187","female",2,0,"Research Assistant / Associate",2022
"ID188","male",0,0,"Other",2022
"ID189","female",5,0,"Other",2022
"ID191","female",0,0,"Research Fellow",2022
"ID195","female",15,337.5580592346,"Professor",2022
"ID196","female",1,0,"Research Assistant / Associate",2022
"ID197","female",2,0,"Research Assistant / Associate",2022
"ID199","female",4,2.03333333333333,"Research Fellow",2022
"ID200","female",3,0,"Other",2022
"ID201","male",0,0,"Lecturer",2022
"ID202","male",2,0,"Other",2022
"ID203","female",0,0,"Research Assistant / Associate",2022
"ID204","female",14,253.745684823056,"Research Fellow",2022
"ID206","female",0,0,"Other",2022
"ID208","male",0,0,"Research Assistant / Associate",2022
"ID209","female",0,0,"Research Assistant / Associate",2022
"ID210","female",11,501,"Senior Lecturer / Reader",2022
"ID211","female",3,0,"Research Assistant / Associate",2022
"ID212","male",1,0,"Research Assistant / Associate",2022
"ID213","male",2,0,"Research Assistant / Associate",2022
"ID214","female",2,0,"Lecturer",2022
"ID219","female",31,4070.91644127156,"Professor",2022
"ID220","female",2,0,"Research Assistant / Associate",2022
"ID221","female",13,275.613218381054,"Other",2022
"ID225","male",9,1415.37580632848,"Senior Lecturer / Reader",2022
"ID226","male",11,9.54272473776973,"Professor",2022
"ID227","male",2,2.2,"Research Assistant / Associate",2022
"ID228","female",6,1.97226930233509,"Research Assistant / Associate",2022
"ID229","male",1,0,"Other",2022
"ID230","male",0,0,"Other",2022
"ID232","female",1,0,"Lecturer",2022
"ID233","female",3,0,"Research Fellow",2022
"ID234","male",1,0,"Research Assistant / Associate",2022
"ID236","female",1,0,"Other",2022
"ID237","male",5,0,"Other",2022
"ID240","female",0,0,"Other",2022
"ID241","male",0,0,"Research Assistant / Associate",2022
"ID243","male",4,88.2660289136975,"Senior Lecturer / Reader",2022
"ID244","male",4,0,"Lecturer",2022
"ID245","male",5,0,"Research Assistant / Associate",2022
"ID246","male",4,0,"Research Fellow",2022
"ID247","female",9,0,"Research Assistant / Associate",2022
"ID248","female",0,0,"Senior Lecturer / Reader",2022
"ID249","female",1,0,"Research Assistant / Associate",2022
"ID250","male",2,0,"Research Fellow",2022
"ID252","male",4,0.533333333333333,"Student",2022
"ID253","female",6,116.691970121382,"Research Assistant / Associate",2022
"ID254","female",8,10.781746031746,"Research Fellow",2022
"ID255","female",14,687.16642215097,"Professor",2022
"ID256","male",1,0,"Research Assistant / Associate",2022
"ID257","female",1,0,"Professor",2022
"ID258","male",5,625,"Professor",2022
"ID262","female",4,0,"Other",2022
"ID263","male",1,0,"Research Fellow",2022
"ID265","female",0,0,"Research Assistant / Associate",2022
"ID268","male",22,437.07656635361,"Senior Lecturer / Reader",2022
"ID271","male",1,0,"Senior Lecturer / Reader",2022
"ID273","male",0,0,"Lecturer",2022
"ID274","female",2,0,"Research Assistant / Associate",2022
"ID275","female",3,213.048814552468,"Research Fellow",2022
"ID276","female",1,0,"Other",2022
"ID278","female",1,0,"Research Assistant / Associate",2022
"ID280","female",1,0,"Other",2022
"ID283","female",10,12.8266465612969,"Other",2022
"ID285","male",9,165.333333333333,"Professor",2022
"ID287","female",2,0,"Research Assistant / Associate",2022
"ID288","female",12,756.404890278323,"Senior Lecturer / Reader",2022
"ID289","female",0,0,"Senior Lecturer / Reader",2022
"ID290","female",2,0,"Research Assistant / Associate",2022
"ID291","male",6,0,"Research Assistant / Associate",2022
"ID292","female",4,0,"Student",2022
"ID293","male",2,0,"Research Assistant / Associate",2022
"ID294","female",7,535.274476736964,"Professor",2022
"ID295","female",5,0.25,"Other",2022
"ID296","male",4,0,"Senior Lecturer / Reader",2022
"ID297","female",3,251,"Professor",2022
"ID298","female",15,1155.67871818444,"Professor",2022
"ID299","female",9,0,"Research Assistant / Associate",2022
"ID300","male",0,0,"Student",2022
"ID301","male",1,0,"Professor",2022
"ID302","male",23,1919.92681719654,"Professor",2022
"ID308","male",5,0,"Professor",2022
"ID309","female",2,251,"Other",2022
"ID310","male",15,884.152152861251,"Professor",2022
"ID311","female",3,251,"Professor",2022
"ID312","male",23,252.9544040897,"Professor",2022
"ID314","male",3,775.516004251599,"Senior Lecturer / Reader",2022
"ID316","male",0,0,"Other",2022
"ID317","male",0,0,"Other",2022
"ID318","female",1,0,"Research Assistant / Associate",2022
"ID319","female",0,0,"Other",2022
"ID320","male",0,0,"Research Fellow",2022
"ID325","female",5,501,"Research Fellow",2022
"ID326","female",6,1.67857142857143,"Other",2022
"ID327","female",5,0.25,"Research Assistant / Associate",2022
"ID328","male",8,0,"Research Assistant / Associate",2022
"ID329","male",2,0,"Research Fellow",2022
"ID330","female",8,299.705011760325,"Lecturer",2022
"ID331","female",2,0,"Research Fellow",2022
"ID333","female",11,5.914592855186,"Professor",2022
"ID335","male",2,0,"Student",2022
"ID336","male",1,0,"Student",2022
"ID337","male",2,0,"Other",2022
"ID340","male",2,0,"Other",2022
"ID341","male",14,280.717226989859,"Research Assistant / Associate",2022
"ID342","male",0,0,"Research Assistant / Associate",2022
"ID343","male",12,1782.8934905003,"Professor",2022
"ID344","male",5,125,"Research Fellow",2022
"ID345","male",0,0,"Professor",2022
"ID346","male",0,0,"Research Assistant / Associate",2022
"ID347","female",9,0,"Research Assistant / Associate",2022
"ID349","male",8,1032.70035966295,"Professor",2022
"ID350","female",0,0,"Other",2022
"ID351","male",1,0,"Senior Lecturer / Reader",2022
"ID352","female",1,0,"Research Assistant / Associate",2022
"ID353","female",0,0,"Other",2022
"ID354","male",5,351.994586397584,"Senior Lecturer / Reader",2022
"ID359","female",8,391.80493848257,"Professor",2022
"ID361","male",12,4666.88305933694,"Professor",2022
"ID363","female",2,0,"Research Fellow",2022
"ID364","female",0,0,"Other",2022
"ID366","male",2,0,"Research Assistant / Associate",2022
"ID367","female",0,0,"Research Assistant / Associate",2022
"ID368","male",12,4.46710526315789,"Other",2022
"ID369","male",14,319.836815930187,"Lecturer",2022
"ID371","female",0,0,"Research Assistant / Associate",2022
"ID372","female",0,0,"Lecturer",2022
"ID373","female",5,0,"Other",2022
"ID374","female",1,0,"Research Assistant / Associate",2022
"ID376","male",9,17.0815910405384,"Research Assistant / Associate",2022
"ID378","male",40,9861.16736775407,"Professor",2022
"ID379","female",3,1.45622710622711,"Research Assistant / Associate",2022
"ID380","male",1,0,"Professor",2022
"ID381","female",4,0,"Other",2022
"ID382","male",10,29.9644531618769,"Senior Lecturer / Reader",2022
"ID383","female",0,0,"Research Assistant / Associate",2022
"ID384","male",13,492.3589356611,"Professor",2022
"ID385","female",5,5.1086038961039,"Research Fellow",2022
"ID386","male",1,0,"Lecturer",2022
"ID387","male",30,3277.62945607324,"Professor",2022
"ID388","male",9,18.2074846103694,"Professor",2022
"ID389","male",23,2448.93160255265,"Research Fellow",2022
"ID391","male",8,185.13836345543,"Professor",2022
"ID395","female",8,9.63809523809524,"Research Fellow",2022
"ID396","male",1,0,"Student",2022
"ID397","female",2,0,"Student",2022
"ID398","male",0,0,"Professor",2022
"ID399","female",0,0,"Research Assistant / Associate",2022
"ID401","female",2,0,"Student",2022
"ID403","male",8,0,"Research Assistant / Associate",2022
"ID404","male",4,0,"Research Assistant / Associate",2022
"ID405","male",2,1,"Other",2022
"ID407","female",11,8.56474186165694,"Research Assistant / Associate",2022
"ID408","female",0,0,"Research Assistant / Associate",2022
"ID409","male",1,0,"Professor",2022
"ID410","male",2,0,"Research Assistant / Associate",2022
"ID411","male",5,0,"Research Fellow",2022
"ID412","male",0,0,"Research Assistant / Associate",2022
"ID413","female",1,0,"Other",2022
"ID414","male",0,0,"Other",2022
"ID415","female",3,0,"Senior Lecturer / Reader",2022
"ID416","male",7,536.317513320455,"Research Assistant / Associate",2022
"ID417","male",1,0,"Other",2022
"ID418","male",4,0,"Other",2022
"ID419","female",0,0,"Other",2022
"ID420","female",0,0,"Research Fellow",2022
"ID421","male",1,0,"Research Fellow",2022
"ID422","female",9,496.443209165852,"Research Assistant / Associate",2022
"ID424","male",11,420.808367001182,"Research Fellow",2022
"ID427","female",0,0,"Research Fellow",2022
"ID428","female",0,0,"Research Fellow",2022
"ID429","female",9,165.333333333333,"Lecturer",2022
"ID430","male",2,0,"Professor",2022
"ID431","female",0,0,"Other",2022
"ID432","female",2,0,"Lecturer",2022
"ID433","female",4,0,"Other",2022
"ID434","male",13,879.693232971331,"Senior Lecturer / Reader",2022
"ID435","male",0,0,"Research Assistant / Associate",2022
"ID436","female",7,1.88884587634588,"Research Fellow",2022
"ID437","female",5,467.369026707121,"Senior Lecturer / Reader",2022
"ID440","male",3,0,"Other",2022
"ID447","female",1,0,"Other",2022
"ID448","male",18,4148.45930827141,"Professor",2022
"ID449","male",0,0,"Other",2022
"ID450","female",0,0,"Other",2022
"ID451","female",2,0,"Research Assistant / Associate",2022
"ID453","female",0,0,"Research Assistant / Associate",2022
"ID454","male",3,58.0153863686958,"Professor",2022
"ID455","female",6,12.2256025693097,"Research Assistant / Associate",2022
"ID459","male",8,1341.64448359922,"Professor",2022
"ID460","male",11,0,"Professor",2022
"ID461","female",0,0,"Other",2022
"ID462","female",0,0,"Research Assistant / Associate",2022
"ID464","female",10,642.205319682534,"Professor",2022
"ID465","male",1,0,"Other",2022
"ID467","female",1,0,"Research Assistant / Associate",2022
"ID468","female",0,0,"Other",2022
"ID469","female",1,0,"Lecturer",2022
"ID470","male",7,1336.17086327905,"Research Fellow",2022
"ID471","male",4,0,"Research Fellow",2022
"ID473","male",5,457.935244158928,"Professor",2022
"ID476","male",10,567.755451615698,"Lecturer",2022
"ID478","male",0,0,"Senior Lecturer / Reader",2022
"ID479","female",2,0,"Other",2022
"ID480","female",5,19.1810966810967,"Research Fellow",2022
"ID482","female",0,0,"Research Fellow",2022
"ID483","male",0,0,"Research Assistant / Associate",2022
"ID484","male",4,148.590817943703,"Professor",2022
"ID485","male",4,0,"Other",2022
"ID486","male",7,0,"Other",2022
"ID487","male",7,128.226267227815,"Research Fellow",2022
"ID488","male",10,350.761416642081,"Other",2022
"ID490","female",1,0,"Research Assistant / Associate",2022
"ID492","female",10,1351.35107832733,"Professor",2022
"ID494","male",3,0,"Professor",2022
"ID495","male",11,38.2055720883847,"Research Assistant / Associate",2022
"ID498","female",2,0,"Research Assistant / Associate",2022
"ID501","female",7,5.92244069876755,"Lecturer",2022
"ID502","male",2,0,"Research Assistant / Associate",2022
"ID503","male",3,0,"Other",2022
"ID506","male",4,0,"Other",2022
"ID507","female",2,0,"Research Assistant / Associate",2022
"ID508","male",3,0,"Research Assistant / Associate",2022
"ID511","male",0,0,"Research Assistant / Associate",2022
"ID513","male",0,0,"Other",2022
"ID2","male",3,0,"Research Assistant / Associate",2021
"ID3","female",0,0,"Student",2021
"ID7","female",3,0,"Other",2021
"ID9","male",0,0,"Research Assistant / Associate",2021
"ID10","female",43,825.911239351222,"Senior Lecturer / Reader",2021
"ID12","male",28,1360.13818474373,"Senior Lecturer / Reader",2021
"ID13","male",7,490.269005621305,"Other",2021
"ID16","female",43,796.942562365771,"Professor",2021
"ID17","male",1,0,"Other",2021
"ID18","male",3,0,"Research Fellow",2021
"ID21","female",14,70.7376235942622,"Lecturer",2021
"ID23","female",0,0,"Other",2021
"ID24","female",19,716.424806368349,"Professor",2021
"ID25","female",2,0,"Research Fellow",2021
"ID26","male",7,63.3543038113876,"Senior Lecturer / Reader",2021
"ID27","male",0,0,"Research Fellow",2021
"ID29","female",2,0,"Senior Lecturer / Reader",2021
"ID30","male",5,0,"Research Assistant / Associate",2021
"ID31","male",5,284.280827675337,"Other",2021
"ID32","female",2,289,"Other",2021
"ID33","male",42,7899.7076163914,"Professor",2021
"ID34","female",1,0,"Research Assistant / Associate",2021
"ID35","male",0,0,"Research Assistant / Associate",2021
"ID37","female",1,0,"Research Assistant / Associate",2021
"ID39","female",3,0.5,"Other",2021
"ID41","male",0,0,"Research Assistant / Associate",2021
"ID42","female",1,0,"Research Assistant / Associate",2021
"ID43","male",4,19.8599594849595,"Other",2021
"ID44","male",1,0,"Research Assistant / Associate",2021
"ID46","female",21,354.738678322114,"Other",2021
"ID48","female",5,0,"Research Fellow",2021
"ID49","male",6,144,"Research Fellow",2021
"ID53","male",40,247.290191146657,"Research Assistant / Associate",2021
"ID54","male",2,0,"Research Assistant / Associate",2021
"ID55","male",1,0,"Research Assistant / Associate",2021
"ID56","male",10,613.547161551303,"Senior Lecturer / Reader",2021
"ID57","female",12,213.484200601734,"Research Assistant / Associate",2021
"ID58","male",0,0,"Research Assistant / Associate",2021
"ID59","female",15,623.103187509805,"Senior Lecturer / Reader",2021
"ID60","female",0,0,"Research Assistant / Associate",2021
"ID61","male",5,3.32236227824463,"Lecturer",2021
"ID62","female",2,0,"Research Assistant / Associate",2021
"ID63","male",7,431.377287026819,"Professor",2021
"ID65","male",8,1704,"Research Assistant / Associate",2021
"ID66","female",3,0,"Research Assistant / Associate",2021
"ID68","female",17,21.2004070105938,"Other",2021
"ID69","male",19,87.2783836295654,"Research Fellow",2021
"ID71","female",24,1808.01958773771,"Other",2021
"ID74","male",5,0,"Other",2021
"ID75","female",1,0,"Research Assistant / Associate",2021
"ID77","female",3,0,"Student",2021
"ID78","female",6,79.0598652255595,"Research Fellow",2021
"ID79","female",2,0,"Research Assistant / Associate",2021
"ID80","male",2,0,"Research Assistant / Associate",2021
"ID82","female",1,0,"Other",2021
"ID83","male",5,88.2467907138668,"Professor",2021
"ID84","female",4,13.0764457764458,"Research Assistant / Associate",2021
"ID87","male",0,0,"Research Assistant / Associate",2021
"ID88","female",0,0,"Lecturer",2021
"ID89","female",14,2.9235237261553,"Research Fellow",2021
"ID90","male",0,0,"Research Assistant / Associate",2021
"ID91","male",13,1044.43837351717,"Professor",2021
"ID92","female",2,0,"Student",2021
"ID93","female",3,0.333333333333333,"Research Assistant / Associate",2021
"ID96","female",2,0,"Other",2021
"ID97","female",1,0,"Research Assistant / Associate",2021
"ID99","male",6,159.501522374434,"Research Assistant / Associate",2021
"ID101","male",0,0,"Other",2021
"ID102","male",15,291.923523726155,"Other",2021
"ID104","female",3,0,"Other",2021
"ID105","female",7,144.309303615876,"Senior Lecturer / Reader",2021
"ID106","female",10,2.17941256569848,"Professor",2021
"ID107","male",10,8.61371551653483,"Research Assistant / Associate",2021
"ID108","male",2,289,"Professor",2021
"ID109","female",4,0,"Research Fellow",2021
"ID110","female",0,0,"Research Fellow",2021
"ID111","male",7,21.9867346763781,"Senior Lecturer / Reader",2021
"ID112","male",3,0,"Other",2021
"ID113","male",7,0,"Research Assistant / Associate",2021
"ID114","male",4,0,"Research Fellow",2021
"ID115","female",13,109.657092559781,"Senior Lecturer / Reader",2021
"ID116","male",7,305.493191565057,"Research Fellow",2021
"ID117","male",10,2621.33075871284,"Senior Lecturer / Reader",2021
"ID119","male",9,177.887603621103,"Research Assistant / Associate",2021
"ID120","male",16,82.9495211610943,"Research Fellow",2021
"ID121","male",44,100.090079921769,"Research Assistant / Associate",2021
"ID125","male",16,2.73555410133965,"Research Assistant / Associate",2021
"ID126","female",29,320.589081241411,"Other",2021
"ID127","female",9,0,"Other",2021
"ID129","male",13,1127.72531184525,"Other",2021
"ID130","male",13,0,"Research Fellow",2021
"ID131","female",5,19.1666666666667,"Other",2021
"ID133","female",1,0,"Lecturer",2021
"ID134","female",5,0,"Lecturer",2021
"ID137","female",0,0,"Research Assistant / Associate",2021
"ID139","male",4,0,"Research Assistant / Associate",2021
"ID141","male",12,49.2302848838427,"Senior Lecturer / Reader",2021
"ID142","female",2,0,"Other",2021
"ID143","female",18,84.521681361612,"Student",2021
"ID145","male",20,533.973587100701,"Professor",2021
"ID147","female",36,1903.84623083545,"Research Fellow",2021
"ID149","male",21,13.1284678116389,"Research Assistant / Associate",2021
"ID150","female",2,0,"Other",2021
"ID153","male",0,0,"Other",2021
"ID154","male",29,591.561325189174,"Professor",2021
"ID155","female",3,0,"Other",2021
"ID156","female",1,0,"Research Assistant / Associate",2021
"ID157","female",5,0,"Research Fellow",2021
"ID159","female",15,1676.54936966842,"Senior Lecturer / Reader",2021
"ID161","female",2,0,"Other",2021
"ID162","male",42,72.365157284276,"Senior Lecturer / Reader",2021
"ID163","male",0,0,"Other",2021
"ID165","female",0,0,"Lecturer",2021
"ID166","male",56,1412.42856481904,"Professor",2021
"ID167","female",32,23.7875049458733,"Research Assistant / Associate",2021
"ID168","male",15,1681.81697259832,"Senior Lecturer / Reader",2021
"ID169","male",6,113.017816119438,"Senior Lecturer / Reader",2021
"ID171","male",19,3425.10426271351,"Professor",2021
"ID172","male",5,1429,"Senior Lecturer / Reader",2021
"ID173","female",1,0,"Research Assistant / Associate",2021
"ID174","female",3,861,"Research Assistant / Associate",2021
"ID175","male",11,0,"Other",2021
"ID176","male",0,0,"Research Assistant / Associate",2021
"ID177","male",1,0,"Senior Lecturer / Reader",2021
"ID178","male",4,0,"Research Fellow",2021
"ID179","female",3,0,"Other",2021
"ID180","male",9,8.97873594185718,"Research Assistant / Associate",2021
"ID181","female",35,9.18856712468941,"Research Assistant / Associate",2021
"ID183","male",15,119.588789250128,"Other",2021
"ID185","male",5,0,"Other",2021
"ID186","male",7,27.2505248948403,"Research Fellow",2021
"ID187","female",4,4.45764411027569,"Research Assistant / Associate",2021
"ID188","male",0,0,"Other",2021
"ID189","female",5,0,"Other",2021
"ID190","female",1,0,"Student",2021
"ID191","female",0,0,"Research Fellow",2021
"ID192","female",40,358.349057298822,"Research Assistant / Associate",2021
"ID195","female",30,2974.74954135861,"Professor",2021
"ID196","female",3,0,"Research Assistant / Associate",2021
"ID197","female",14,0,"Research Assistant / Associate",2021
"ID199","female",0,0,"Research Fellow",2021
"ID200","female",41,109.672710418805,"Other",2021
"ID201","male",1,0,"Lecturer",2021
"ID203","female",0,0,"Research Assistant / Associate",2021
"ID204","female",36,75.7933412253403,"Research Fellow",2021
"ID205","female",4,0,"Senior Lecturer / Reader",2021
"ID206","female",2,0,"Other",2021
"ID207","male",3,0,"Research Fellow",2021
"ID210","female",37,209.260586825727,"Senior Lecturer / Reader",2021
"ID211","female",7,0,"Research Assistant / Associate",2021
"ID212","male",1,0,"Research Assistant / Associate",2021
"ID214","female",3,0,"Lecturer",2021
"ID216","male",6,292,"Senior Lecturer / Reader",2021
"ID218","female",0,0,"Student",2021
"ID219","female",21,539.758228902742,"Professor",2021
"ID220","female",0,0,"Research Assistant / Associate",2021
"ID221","female",26,2054.35338134698,"Other",2021
"ID222","male",3,0,"Research Fellow",2021
"ID223","female",1,0,"Research Assistant / Associate",2021
"ID224","female",3,0,"Other",2021
"ID225","male",22,441.819557326678,"Senior Lecturer / Reader",2021
"ID226","male",7,552.475267780531,"Professor",2021
"ID227","male",2,0,"Research Assistant / Associate",2021
"ID228","female",4,0,"Research Assistant / Associate",2021
"ID229","male",1,0,"Other",2021
"ID231","female",28,147.607601597171,"Research Assistant / Associate",2021
"ID232","female",0,0,"Lecturer",2021
"ID233","female",2,0,"Research Fellow",2021
"ID234","male",1,0,"Research Assistant / Associate",2021
"ID236","female",0,0,"Other",2021
"ID240","female",3,394.197114956391,"Other",2021
