Title,date,year,time,pandemic,gender,race,race_group,job_cat,job_cat_old,job_cat_broad,job_cat_simplified,job_cat_simplified2,job_cat_simplified3,job_cat_simplified4,author_position,N_authors,individual_position,anon_id
Pub332,01/06/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,9,6,ID141
Pub8092,01/01/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,2,2,ID141
Pub6009,01/06/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,47,20,ID141
Pub6156,07/07/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,97,21,ID141
Pub7952,07/07/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,113,20,ID141
Pub4197,07/07/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,113,5,ID141
Pub9989,01/07/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,12,8,ID141
Pub10303,01/10/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,313,89,ID141
Pub10930,01/10/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,210,62,ID141
Pub9885,01/04/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,6,6,ID141
Pub11599,01/12/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,19,15,ID141
Pub1579,28/09/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,5,4,ID141
Pub7407,01/12/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,4,4,ID141
Pub7438,01/10/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,37,31,ID141
Pub3094,01/12/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,9,4,ID141
Pub6124,28/11/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,127,119,ID141
Pub8627,09/02/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,373,98,ID141
Pub4701,30/01/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,70,2,ID141
Pub3336,01/09/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,4,4,ID141
Pub9024,01/01/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,9,8,ID141
Pub9883,01/03/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,12,3,ID141
Pub1144,01/09/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,62,23,ID141
Pub1587,25/07/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,34,11,ID141
Pub7433,01/09/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,246,56,ID141
Pub8630,01/08/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,13,11,ID141
Pub6160,12/07/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,NA,76,NA,ID141
Pub7777,08/08/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,11,7,ID141
Pub900,31/08/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,8,7,ID141
Pub4735,04/09/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,14,6,ID141
Pub7358,01/10/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,142,6,ID141
Pub4131,01/10/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,20,9,ID141
Pub521,16/11/2017,2017,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,8,4,ID141
Pub4583,01/06/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,3,2,ID141
Pub4627,13/02/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,8,3,ID141
Pub5369,01/03/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,61,15,ID141
Pub8451,01/01/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,400,105,ID141
Pub8983,01/02/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,10,10,ID141
Pub6239,04/01/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,89,84,ID141
Pub233,01/03/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,297,108,ID141
Pub8035,01/05/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,4,3,ID141
Pub1623,01/06/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,8,3,ID141
Pub3114,01/03/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,10,6,ID141
Pub9011,20/03/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,4,4,ID141
Pub4549,01/01/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,10,10,ID141
Pub9789,29/05/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,221,80,ID141
Pub6200,02/09/2016,2016,2016-2017,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,first,2,1,ID141
Pub354,01/01/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,NA,2,NA,ID141
Pub6543,01/08/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,13,2,ID141
Pub7437,18/06/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,273,102,ID141
Pub4578,01/10/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,first,280,1,ID141
Pub2323,01/12/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,28,14,ID141
Pub3750,01/08/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,3,3,ID141
Pub3599,01/10/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,4,2,ID141
Pub1889,01/10/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,16,13,ID141
Pub1136,29/08/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,working group,10,NA,ID141
Pub6890,01/10/2020,2020,2020-2021,pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,176,37,ID141
Pub839,01/02/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,83,63,ID141
Pub10932,01/01/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,98,20,ID141
Pub7213,22/01/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,237,43,ID141
Pub3751,01/01/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,4,4,ID141
Pub7226,01/06/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,266,30,ID141
Pub4196,01/06/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,184,120,ID141
Pub8452,01/03/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,390,78,ID141
Pub6885,01/07/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,52,3,ID141
Pub3254,01/12/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,41,37,ID141
Pub7211,01/04/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,301,40,ID141
Pub9314,07/09/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,32,6,ID141
Pub6846,27/03/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,17,8,ID141
Pub5630,01/05/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,5,3,ID141
Pub8997,19/04/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,7,2,ID141
Pub11257,23/07/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,13,10,ID141
Pub9955,01/06/2018,2018,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,5,2,ID141
Pub3220,01/01/2015,2015,2014-2015,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,3,3,ID141
Pub3527,01/01/2014,2014,2014-2015,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,first,4,1,ID141
Pub1124,01/10/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,13,13,ID141
Pub273,01/08/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,282,105,ID141
Pub1400,01/06/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,14,7,ID141
Pub7015,01/08/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,6,4,ID141
Pub4559,01/10/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,9,6,ID141
Pub5018,13/08/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,11,2,ID141
Pub7354,01/09/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,first,98,1,ID141
Pub8380,04/10/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,5,5,ID141
Pub3244,01/08/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,7,5,ID141
Pub1389,31/10/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,436,313,ID141
Pub1228,01/12/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,last,17,17,ID141
Pub3811,06/09/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,4,3,ID141
Pub7212,12/11/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,148,38,ID141
Pub4198,18/10/2019,2019,2018-2019,not pandemic,male,white,white,Senior Lecturer,Lecturer / Senior Lecturer,Tenure,Senior Lecturer / Reader,Lecturer / Reader,Senior Lecturer / Reader,Senior Lecturer / Reader,middle,12,5,ID141
